Date,Open,High,Low,Close,Volume,Symbol,Company
2024-01-25,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800.0,TSLA,"Tesla, Inc."
2024-01-26,185.5,186.77999877929688,182.10000610351562,183.25,107343200.0,TSLA,"Tesla, Inc."
2024-01-29,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100.0,TSLA,"Tesla, Inc."
2024-01-30,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300.0,TSLA,"Tesla, Inc."
2024-01-31,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400.0,TSLA,"Tesla, Inc."
2024-02-01,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300.0,TSLA,"Tesla, Inc."
2024-02-02,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110505100.0,TSLA,"Tesla, Inc."
2024-02-05,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400.0,TSLA,"Tesla, Inc."
2024-02-06,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000.0,TSLA,"Tesla, Inc."
2024-02-07,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200.0,TSLA,"Tesla, Inc."
2024-02-08,189.0,191.6199951171875,185.5800018310547,189.55999755859375,83034000.0,TSLA,"Tesla, Inc."
2024-02-09,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,84476300.0,TSLA,"Tesla, Inc."
2024-02-12,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,95498600.0,TSLA,"Tesla, Inc."
2024-02-13,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,86759500.0,TSLA,"Tesla, Inc."
2024-02-14,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,81203000.0,TSLA,"Tesla, Inc."
2024-02-15,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,120831800.0,TSLA,"Tesla, Inc."
2024-02-16,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,111173600.0,TSLA,"Tesla, Inc."
2024-02-20,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,104545800.0,TSLA,"Tesla, Inc."
2024-02-21,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246094,103844000.0,TSLA,"Tesla, Inc."
2024-02-22,194.0,198.32000732421875,191.36000061035156,197.41000366210938,92739500.0,TSLA,"Tesla, Inc."
2024-02-23,195.30999755859375,197.57000732421875,191.5,191.97000122070312,78841900.0,TSLA,"Tesla, Inc."
2024-02-26,192.2899932861328,201.77999877929688,192.0,199.39999389648438,111747100.0,TSLA,"Tesla, Inc."
2024-02-27,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,108645400.0,TSLA,"Tesla, Inc."
2024-02-28,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200.0,TSLA,"Tesla, Inc."
2024-02-29,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000.0,TSLA,"Tesla, Inc."
2024-03-01,200.52000427246094,204.52000427246094,198.5,202.63999938964844,82099200.0,TSLA,"Tesla, Inc."
2024-03-04,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900.0,TSLA,"Tesla, Inc."
2024-03-05,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800.0,TSLA,"Tesla, Inc."
2024-03-06,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900.0,TSLA,"Tesla, Inc."
2024-03-07,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000.0,TSLA,"Tesla, Inc."
2024-03-08,181.5,182.72999572753906,174.6999969482422,175.33999633789062,85315300.0,TSLA,"Tesla, Inc."
2024-03-11,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500.0,TSLA,"Tesla, Inc."
2024-03-12,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700.0,TSLA,"Tesla, Inc."
2024-03-13,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500.0,TSLA,"Tesla, Inc."
2024-03-14,167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700.0,TSLA,"Tesla, Inc."
2024-03-15,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,96971900.0,TSLA,"Tesla, Inc."
2024-03-18,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,108214400.0,TSLA,"Tesla, Inc."
2024-03-19,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,77271400.0,TSLA,"Tesla, Inc."
2024-03-20,173.0,176.25,170.82000732421875,175.66000366210938,83846700.0,TSLA,"Tesla, Inc."
2024-03-21,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,73178000.0,TSLA,"Tesla, Inc."
2024-03-22,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,75454700.0,TSLA,"Tesla, Inc."
2024-03-25,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,74228600.0,TSLA,"Tesla, Inc."
2024-03-26,178.5800018310547,184.25,177.3800048828125,177.6699981689453,113186200.0,TSLA,"Tesla, Inc."
2024-03-27,181.41000366210938,181.91000366210938,176.0,179.8300018310547,81804000.0,TSLA,"Tesla, Inc."
2024-03-28,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,77654800.0,TSLA,"Tesla, Inc."
2024-04-01,176.1699981689453,176.75,170.2100067138672,175.22000122070312,81562100.0,TSLA,"Tesla, Inc."
2024-04-02,164.75,167.69000244140625,163.42999267578125,166.6300048828125,116650600.0,TSLA,"Tesla, Inc."
2024-04-03,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,82950100.0,TSLA,"Tesla, Inc."
2024-04-04,170.07000732421875,177.19000244140625,168.00999450683594,171.11000061035156,123162000.0,TSLA,"Tesla, Inc."
2024-04-05,169.0800018310547,170.86000061035156,160.50999450683594,164.89999389648438,141250700.0,TSLA,"Tesla, Inc."
2024-04-08,169.33999633789062,174.5,167.7899932861328,172.97999572753906,104423300.0,TSLA,"Tesla, Inc."
2024-04-09,172.91000366210938,179.22000122070312,171.9199981689453,176.8800048828125,103232700.0,TSLA,"Tesla, Inc."
2024-04-10,173.0399932861328,174.92999267578125,170.00999450683594,171.75999450683594,84532400.0,TSLA,"Tesla, Inc."
2024-04-11,172.5500030517578,175.8800048828125,168.50999450683594,174.60000610351562,94516000.0,TSLA,"Tesla, Inc."
2024-04-12,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,64506600.0,TSLA,"Tesla, Inc."
2024-04-15,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,100245300.0,TSLA,"Tesla, Inc."
2024-04-16,156.74000549316406,158.19000244140625,153.75,157.11000061035156,97000000.0,TSLA,"Tesla, Inc."
2024-04-17,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,82439700.0,TSLA,"Tesla, Inc."
2024-04-18,151.25,152.1999969482422,148.6999969482422,149.92999267578125,96098800.0,TSLA,"Tesla, Inc."
2024-04-19,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,86005100.0,TSLA,"Tesla, Inc."
2024-04-22,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,107097600.0,TSLA,"Tesla, Inc."
2024-04-23,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,124545100.0,TSLA,"Tesla, Inc."
2024-04-24,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,181178000.0,TSLA,"Tesla, Inc."
2024-04-25,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,126427500.0,TSLA,"Tesla, Inc."
2024-04-26,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,109815700.0,TSLA,"Tesla, Inc."
2024-04-29,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,243869700.0,TSLA,"Tesla, Inc."
2024-04-30,186.97999572753906,190.9499969482422,182.83999633789062,183.27999877929688,127031800.0,TSLA,"Tesla, Inc."
2024-05-01,182.0,185.86000061035156,179.00999450683594,179.99000549316406,92829700.0,TSLA,"Tesla, Inc."
2024-05-02,182.86000061035156,184.60000610351562,176.02000427246094,180.00999450683594,89148000.0,TSLA,"Tesla, Inc."
2024-05-03,182.10000610351562,184.77999877929688,178.4199981689453,181.19000244140625,75491500.0,TSLA,"Tesla, Inc."
2024-05-06,183.8000030517578,187.55999755859375,182.1999969482422,184.75999450683594,84390300.0,TSLA,"Tesla, Inc."
2024-05-07,182.39999389648438,183.25999450683594,177.39999389648438,177.80999755859375,75045900.0,TSLA,"Tesla, Inc."
2024-05-08,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,79969500.0,TSLA,"Tesla, Inc."
2024-05-09,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,65950300.0,TSLA,"Tesla, Inc."
2024-05-10,173.0500030517578,173.05999755859375,167.75,168.47000122070312,72627200.0,TSLA,"Tesla, Inc."
2024-05-13,170.0,175.39999389648438,169.0,171.88999938964844,67018900.0,TSLA,"Tesla, Inc."
2024-05-14,174.5,179.49000549316406,174.07000732421875,177.5500030517578,86407400.0,TSLA,"Tesla, Inc."
2024-05-15,179.89999389648438,180.0,173.11000061035156,173.99000549316406,79663000.0,TSLA,"Tesla, Inc."
2024-05-16,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,59812200.0,TSLA,"Tesla, Inc."
2024-05-17,173.5500030517578,179.6300048828125,172.75,177.4600067138672,77445800.0,TSLA,"Tesla, Inc."
2024-05-20,177.55999755859375,177.75,173.52000427246094,174.9499969482422,61727400.0,TSLA,"Tesla, Inc."
2024-05-21,175.50999450683594,186.8800048828125,174.7100067138672,186.60000610351562,115266500.0,TSLA,"Tesla, Inc."
2024-05-22,182.85000610351562,183.8000030517578,178.1199951171875,180.11000061035156,88313500.0,TSLA,"Tesla, Inc."
2024-05-23,181.8000030517578,181.89999389648438,173.25999450683594,173.74000549316406,71975500.0,TSLA,"Tesla, Inc."
2024-05-24,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,65479700.0,TSLA,"Tesla, Inc."
2024-05-28,176.39999389648438,178.25,173.16000366210938,176.75,59736600.0,TSLA,"Tesla, Inc."
2024-05-29,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,54782600.0,TSLA,"Tesla, Inc."
2024-05-30,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,77784800.0,TSLA,"Tesla, Inc."
2024-05-31,178.5,180.32000732421875,173.82000732421875,178.0800018310547,67314600.0,TSLA,"Tesla, Inc."
2024-06-03,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,68568900.0,TSLA,"Tesla, Inc."
2024-06-04,174.77999877929688,177.75999450683594,174.0,174.77000427246094,60056300.0,TSLA,"Tesla, Inc."
2024-06-05,175.35000610351562,176.14999389648438,172.1300048828125,175.0,57953800.0,TSLA,"Tesla, Inc."
2024-06-06,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,69887000.0,TSLA,"Tesla, Inc."
2024-06-07,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,56244900.0,TSLA,"Tesla, Inc."
2024-06-10,176.05999755859375,178.57000732421875,173.1699981689453,173.7899932861328,50869700.0,TSLA,"Tesla, Inc."
2024-06-11,173.9199981689453,174.75,167.41000366210938,170.66000366210938,64761900.0,TSLA,"Tesla, Inc."
2024-06-12,171.1199951171875,180.5500030517578,169.8000030517578,177.2899932861328,90389400.0,TSLA,"Tesla, Inc."
2024-06-13,188.38999938964844,191.0800018310547,181.22999572753906,182.47000122070312,118984100.0,TSLA,"Tesla, Inc."
2024-06-14,185.8000030517578,186.0,176.9199981689453,178.00999450683594,82038200.0,TSLA,"Tesla, Inc."
2024-06-17,177.9199981689453,188.80999755859375,177.0,187.44000244140625,109786100.0,TSLA,"Tesla, Inc."
2024-06-18,186.55999755859375,187.1999969482422,182.3699951171875,184.86000061035156,68982300.0,TSLA,"Tesla, Inc."
2024-06-20,184.67999267578125,185.2100067138672,179.66000366210938,181.57000732421875,55893100.0,TSLA,"Tesla, Inc."
2024-06-21,182.3000030517578,183.9499969482422,180.69000244140625,183.00999450683594,63029500.0,TSLA,"Tesla, Inc."
2024-06-24,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,61992100.0,TSLA,"Tesla, Inc."
2024-06-25,184.39999389648438,187.97000122070312,182.00999450683594,187.35000610351562,63678300.0,TSLA,"Tesla, Inc."
2024-06-26,186.5399932861328,197.75999450683594,186.36000061035156,196.3699951171875,95737100.0,TSLA,"Tesla, Inc."
2024-06-27,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,72746500.0,TSLA,"Tesla, Inc."
2024-06-28,199.5500030517578,203.1999969482422,195.25999450683594,197.8800048828125,95438100.0,TSLA,"Tesla, Inc."
2024-07-01,201.02000427246094,213.22999572753906,200.85000610351562,209.86000061035156,135691400.0,TSLA,"Tesla, Inc."
2024-07-02,218.88999938964844,231.3000030517578,218.05999755859375,231.25999450683594,205047900.0,TSLA,"Tesla, Inc."
2024-07-03,234.55999755859375,248.35000610351562,234.25,246.38999938964844,166561500.0,TSLA,"Tesla, Inc."
2024-07-05,249.80999755859375,252.3699951171875,242.4600067138672,251.52000427246094,154501200.0,TSLA,"Tesla, Inc."
2024-07-08,247.7100067138672,259.44000244140625,244.57000732421875,252.94000244140625,157219600.0,TSLA,"Tesla, Inc."
2024-07-09,251.0,265.6099853515625,250.3000030517578,262.3299865722656,160210900.0,TSLA,"Tesla, Inc."
2024-07-10,262.79998779296875,267.5899963378906,257.8599853515625,263.260009765625,128519400.0,TSLA,"Tesla, Inc."
2024-07-11,263.29998779296875,271.0,239.64999389648438,241.02999877929688,221707300.0,TSLA,"Tesla, Inc."
2024-07-12,235.8000030517578,251.83999633789062,233.08999633789062,248.22999572753906,155955800.0,TSLA,"Tesla, Inc."
2024-07-15,255.97000122070312,265.6000061035156,251.72999572753906,252.63999938964844,146912900.0,TSLA,"Tesla, Inc."
2024-07-16,255.30999755859375,258.6199951171875,245.8000030517578,256.55999755859375,126332500.0,TSLA,"Tesla, Inc."
2024-07-17,252.72999572753906,258.4700012207031,246.17999267578125,248.5,115584800.0,TSLA,"Tesla, Inc."
2024-07-18,251.08999633789062,257.1400146484375,247.1999969482422,249.22999572753906,110869000.0,TSLA,"Tesla, Inc."
2024-07-19,247.7899932861328,249.44000244140625,236.8300018310547,239.1999969482422,87403900.0,TSLA,"Tesla, Inc."
2024-07-22,244.2100067138672,253.2100067138672,243.75,251.50999450683594,101225400.0,TSLA,"Tesla, Inc."
2024-07-23,253.60000610351562,255.75999450683594,245.6300048828125,246.3800048828125,111928200.0,TSLA,"Tesla, Inc."
2024-07-24,225.4199981689453,225.99000549316406,214.7100067138672,215.99000549316406,167942900.0,TSLA,"Tesla, Inc."
2024-07-25,216.8000030517578,226.0,216.22999572753906,220.25,100636500.0,TSLA,"Tesla, Inc."
2024-07-26,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,94604100.0,TSLA,"Tesla, Inc."
2024-07-29,224.89999389648438,234.27000427246094,224.6999969482422,232.10000610351562,129201800.0,TSLA,"Tesla, Inc."
2024-07-30,232.25,232.41000366210938,220.0,222.6199951171875,100560300.0,TSLA,"Tesla, Inc."
2024-07-31,227.89999389648438,234.67999267578125,226.7899932861328,232.07000732421875,67497000.0,TSLA,"Tesla, Inc."
2024-08-01,227.69000244140625,231.8699951171875,214.3300018310547,216.86000061035156,83861900.0,TSLA,"Tesla, Inc."
2024-08-02,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,82880100.0,TSLA,"Tesla, Inc."
2024-08-05,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800.0,TSLA,"Tesla, Inc."
2024-08-06,200.75,202.89999389648438,192.6699981689453,200.63999938964844,73783900.0,TSLA,"Tesla, Inc."
2024-08-07,200.77000427246094,203.49000549316406,191.47999572753906,191.75999450683594,71159800.0,TSLA,"Tesla, Inc."
2024-08-08,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789062,65033900.0,TSLA,"Tesla, Inc."
2024-08-09,197.0500030517578,200.8800048828125,195.11000061035156,200.0,58648300.0,TSLA,"Tesla, Inc."
2024-08-12,199.02000427246094,199.25999450683594,194.6699981689453,197.49000549316406,64044900.0,TSLA,"Tesla, Inc."
2024-08-13,198.47000122070312,208.49000549316406,197.05999755859375,207.8300018310547,76247400.0,TSLA,"Tesla, Inc."
2024-08-14,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000.0,TSLA,"Tesla, Inc."
2024-08-15,205.02000427246094,215.8800048828125,204.82000732421875,214.13999938964844,89848500.0,TSLA,"Tesla, Inc."
2024-08-16,211.14999389648438,219.8000030517578,210.8000030517578,216.1199951171875,88765100.0,TSLA,"Tesla, Inc."
2024-08-19,217.07000732421875,222.97999572753906,214.08999633789062,222.72000122070312,76435200.0,TSLA,"Tesla, Inc."
2024-08-20,224.8800048828125,228.22000122070312,219.55999755859375,221.10000610351562,74001200.0,TSLA,"Tesla, Inc."
2024-08-21,222.6699981689453,224.66000366210938,218.86000061035156,223.27000427246094,70146000.0,TSLA,"Tesla, Inc."
2024-08-22,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210938,79514500.0,TSLA,"Tesla, Inc."
2024-08-23,214.4600067138672,221.47999572753906,214.2100067138672,220.32000732421875,81525200.0,TSLA,"Tesla, Inc."
2024-08-26,218.75,219.08999633789062,211.00999450683594,213.2100067138672,59301200.0,TSLA,"Tesla, Inc."
2024-08-27,213.25,215.66000366210938,206.94000244140625,209.2100067138672,62821400.0,TSLA,"Tesla, Inc."
2024-08-28,209.72000122070312,211.83999633789062,202.58999633789062,205.75,64116400.0,TSLA,"Tesla, Inc."
2024-08-29,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800.0,TSLA,"Tesla, Inc."
2024-08-30,208.6300048828125,214.57000732421875,207.02999877929688,214.11000061035156,63370600.0,TSLA,"Tesla, Inc."
2024-09-03,215.25999450683594,219.89999389648438,209.63999938964844,210.60000610351562,76714200.0,TSLA,"Tesla, Inc."
2024-09-04,210.58999633789062,222.22000122070312,210.57000732421875,219.41000366210938,80651800.0,TSLA,"Tesla, Inc."
2024-09-05,223.49000549316406,235.0,222.25,230.1699981689453,119355000.0,TSLA,"Tesla, Inc."
2024-09-06,232.60000610351562,233.60000610351562,210.50999450683594,210.72999572753906,112177000.0,TSLA,"Tesla, Inc."
2024-09-09,216.1999969482422,219.8699951171875,213.6699981689453,216.27000427246094,67443500.0,TSLA,"Tesla, Inc."
2024-09-10,220.07000732421875,226.39999389648438,218.63999938964844,226.1699981689453,78891100.0,TSLA,"Tesla, Inc."
2024-09-11,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600.0,TSLA,"Tesla, Inc."
2024-09-12,224.66000366210938,231.4499969482422,223.8300018310547,229.80999755859375,72020000.0,TSLA,"Tesla, Inc."
2024-09-13,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100.0,TSLA,"Tesla, Inc."
2024-09-16,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000.0,TSLA,"Tesla, Inc."
2024-09-17,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600.0,TSLA,"Tesla, Inc."
2024-09-18,230.08999633789062,235.67999267578125,226.8800048828125,227.1999969482422,78010200.0,TSLA,"Tesla, Inc."
2024-09-19,234.0,244.24000549316406,232.1300048828125,243.9199981689453,102694600.0,TSLA,"Tesla, Inc."
2024-09-20,241.52000427246094,243.99000549316406,235.9199981689453,238.25,99879100.0,TSLA,"Tesla, Inc."
2024-09-23,242.61000061035156,250.0,241.9199981689453,250.0,86927200.0,TSLA,"Tesla, Inc."
2024-09-24,254.0800018310547,257.19000244140625,249.0500030517578,254.27000427246094,88491000.0,TSLA,"Tesla, Inc."
2024-09-25,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300.0,TSLA,"Tesla, Inc."
2024-09-26,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200.0,TSLA,"Tesla, Inc."
2024-09-27,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100.0,TSLA,"Tesla, Inc."
2024-09-30,259.0400085449219,264.8599853515625,255.77000427246094,261.6300048828125,80705700.0,TSLA,"Tesla, Inc."
2024-10-01,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600.0,TSLA,"Tesla, Inc."
2024-10-02,247.5500030517578,251.16000366210938,241.5,249.02000427246094,93983900.0,TSLA,"Tesla, Inc."
2024-10-03,244.47999572753906,249.7899932861328,237.80999755859375,240.66000366210938,80729200.0,TSLA,"Tesla, Inc."
2024-10-04,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200.0,TSLA,"Tesla, Inc."
2024-10-07,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300.0,TSLA,"Tesla, Inc."
2024-10-08,243.55999755859375,246.2100067138672,240.55999755859375,244.5,56303200.0,TSLA,"Tesla, Inc."
2024-10-09,243.82000732421875,247.42999267578125,239.50999450683594,241.0500030517578,66289500.0,TSLA,"Tesla, Inc."
2024-10-10,241.80999755859375,242.7899932861328,232.33999633789062,238.77000427246094,83087100.0,TSLA,"Tesla, Inc."
2024-10-11,220.1300048828125,223.33999633789062,214.3800048828125,217.8000030517578,142628900.0,TSLA,"Tesla, Inc."
2024-10-14,220.1300048828125,221.91000366210938,213.74000549316406,219.16000366210938,86291900.0,TSLA,"Tesla, Inc."
2024-10-15,220.00999450683594,224.25999450683594,217.1199951171875,219.57000732421875,62988800.0,TSLA,"Tesla, Inc."
2024-10-16,221.39999389648438,222.82000732421875,218.92999267578125,221.3300018310547,49632800.0,TSLA,"Tesla, Inc."
2024-10-17,221.58999633789062,222.0800018310547,217.89999389648438,220.88999938964844,50791800.0,TSLA,"Tesla, Inc."
2024-10-18,220.7100067138672,222.27999877929688,219.22999572753906,220.6999969482422,49611900.0,TSLA,"Tesla, Inc."
2024-10-21,218.89999389648438,220.47999572753906,215.72999572753906,218.85000610351562,47329000.0,TSLA,"Tesla, Inc."
2024-10-22,217.30999755859375,218.22000122070312,215.25999450683594,217.97000122070312,43268700.0,TSLA,"Tesla, Inc."
2024-10-23,217.1300048828125,218.72000122070312,212.11000061035156,213.64999389648438,80938900.0,TSLA,"Tesla, Inc."
2024-10-24,244.67999267578125,262.1199951171875,242.64999389648438,260.4800109863281,204491900.0,TSLA,"Tesla, Inc."
2024-10-25,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900.0,TSLA,"Tesla, Inc."
2024-10-28,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600.0,TSLA,"Tesla, Inc."
2024-10-29,264.510009765625,264.9800109863281,255.50999450683594,259.5199890136719,80521800.0,TSLA,"Tesla, Inc."
2024-10-30,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600.0,TSLA,"Tesla, Inc."
2024-10-31,257.989990234375,259.75,249.25,249.85000610351562,66575300.0,TSLA,"Tesla, Inc."
2024-11-01,252.0399932861328,254.0,246.6300048828125,248.97999572753906,57544800.0,TSLA,"Tesla, Inc."
2024-11-04,244.55999755859375,248.89999389648438,238.8800048828125,242.83999633789062,68802400.0,TSLA,"Tesla, Inc."
2024-11-05,247.33999633789062,255.27999877929688,246.2100067138672,251.44000244140625,69282500.0,TSLA,"Tesla, Inc."
2024-11-06,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700.0,TSLA,"Tesla, Inc."
2024-11-07,288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200.0,TSLA,"Tesla, Inc."
2024-11-08,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800.0,TSLA,"Tesla, Inc."
2024-11-11,346.29998779296875,358.6400146484375,336.0,350.0,210521600.0,TSLA,"Tesla, Inc."
2024-11-12,342.739990234375,345.8399963378906,323.30999755859375,328.489990234375,155726000.0,TSLA,"Tesla, Inc."
2024-11-13,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600.0,TSLA,"Tesla, Inc."
2024-11-14,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100.0,TSLA,"Tesla, Inc."
2024-11-15,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300.0,TSLA,"Tesla, Inc."
2024-11-18,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126547500.0,TSLA,"Tesla, Inc."
2024-11-19,335.760009765625,347.3800048828125,332.75,346.0,88852500.0,TSLA,"Tesla, Inc."
2024-11-20,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700.0,TSLA,"Tesla, Inc."
2024-11-21,343.80999755859375,347.989990234375,335.2799987792969,339.6400146484375,58011700.0,TSLA,"Tesla, Inc."
2024-11-22,341.0899963378906,361.5299987792969,337.70001220703125,352.55999755859375,89140700.0,TSLA,"Tesla, Inc."
2024-11-25,360.1400146484375,361.92999267578125,338.20001220703125,338.5899963378906,95890900.0,TSLA,"Tesla, Inc."
2024-11-26,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900.0,TSLA,"Tesla, Inc."
2024-11-27,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400.0,TSLA,"Tesla, Inc."
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600.0,TSLA,"Tesla, Inc."
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500.0,TSLA,"Tesla, Inc."
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200.0,TSLA,"Tesla, Inc."
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900.0,TSLA,"Tesla, Inc."
2024-12-05,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600.0,TSLA,"Tesla, Inc."
2024-12-06,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800.0,TSLA,"Tesla, Inc."
2024-12-09,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200.0,TSLA,"Tesla, Inc."
2024-12-10,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600.0,TSLA,"Tesla, Inc."
2024-12-11,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600.0,TSLA,"Tesla, Inc."
2024-12-12,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200.0,TSLA,"Tesla, Inc."
2024-12-13,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200.0,TSLA,"Tesla, Inc."
2024-12-16,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800.0,TSLA,"Tesla, Inc."
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000.0,TSLA,"Tesla, Inc."
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800.0,TSLA,"Tesla, Inc."
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100.0,TSLA,"Tesla, Inc."
2024-12-20,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200.0,TSLA,"Tesla, Inc."
2024-12-23,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100.0,TSLA,"Tesla, Inc."
2024-12-24,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800.0,TSLA,"Tesla, Inc."
2024-12-26,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400.0,TSLA,"Tesla, Inc."
2024-12-27,449.5199890136719,450.0,426.5,431.6600036621094,82666800.0,TSLA,"Tesla, Inc."
2024-12-30,419.3999938964844,427.0,415.75,417.4100036621094,64941000.0,TSLA,"Tesla, Inc."
